"","simID","simLabel","scenario","procedure","period","t1","t2","medAvgDep","Q1AvgDep","Q2AvgDep","medFinalDep","Q1finalDep","Q2finalDep","medLowDep","Q1LowDep","Q2LowDep","medAAV","Q1AAV","Q2AAV","medAvgCatch","Q1AvgCatch","Q2AvgCatch","medLowCatch","Q1LowCatch","Q2LowCatch","medProbCritBmsy","medProbCautBmsy","medProbHealBmsy","medProbCritB0","medProbCautB0","medProbHealB0","probFtGtFmsy","medProbClosure","Q1ProbClosure","Q2ProbClosure","yearAtDepProb","probAtDepYear","depAtYearProb","probGteDmsy","probGteLimit","omittedReps"
"1","Sim","NCod83HistM.csv-Dm0.5Dv0.1Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm0.5Dv0.1Mm0.5Mv0.2Q1","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"2","Sim","NCod83HistM.csv-Dm0.5Dv0.1Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm0.5Dv0.1Mm0.5Mv0.2Q1","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"3","Sim","NCod83HistM.csv-Dm0.5Dv0.1Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm0.5Dv0.1Mm0.5Mv0.2Q1","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"4","Sim","NCod83HistM.csv-Dm1Dv0.1Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1Dv0.1Mm0.5Mv0.2Q1","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"5","Sim","NCod83HistM.csv-Dm1Dv0.1Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1Dv0.1Mm0.5Mv0.2Q1","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"6","Sim","NCod83HistM.csv-Dm1Dv0.1Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1Dv0.1Mm0.5Mv0.2Q1","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"7","Sim","NCod83HistM.csv-Dm1.5Dv0.1Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1.5Dv0.1Mm0.5Mv0.2Q1","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"8","Sim","NCod83HistM.csv-Dm1.5Dv0.1Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1.5Dv0.1Mm0.5Mv0.2Q1","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"9","Sim","NCod83HistM.csv-Dm1.5Dv0.1Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1.5Dv0.1Mm0.5Mv0.2Q1","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"10","Sim","NCod83HistM.csv-Dm2Dv0.1Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm2Dv0.1Mm0.5Mv0.2Q1","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"11","Sim","NCod83HistM.csv-Dm2Dv0.1Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm2Dv0.1Mm0.5Mv0.2Q1","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"12","Sim","NCod83HistM.csv-Dm2Dv0.1Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm2Dv0.1Mm0.5Mv0.2Q1","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"13","Sim","NCod83HistM.csv-Dm0.5Dv0.2Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm0.5Dv0.2Mm0.5Mv0.2Q1","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"14","Sim","NCod83HistM.csv-Dm0.5Dv0.2Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm0.5Dv0.2Mm0.5Mv0.2Q1","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"15","Sim","NCod83HistM.csv-Dm0.5Dv0.2Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm0.5Dv0.2Mm0.5Mv0.2Q1","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"16","Sim","NCod83HistM.csv-Dm1Dv0.2Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1Dv0.2Mm0.5Mv0.2Q1","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"17","Sim","NCod83HistM.csv-Dm1Dv0.2Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1Dv0.2Mm0.5Mv0.2Q1","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"18","Sim","NCod83HistM.csv-Dm1Dv0.2Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1Dv0.2Mm0.5Mv0.2Q1","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"19","Sim","NCod83HistM.csv-Dm1.5Dv0.2Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1.5Dv0.2Mm0.5Mv0.2Q1","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"20","Sim","NCod83HistM.csv-Dm1.5Dv0.2Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1.5Dv0.2Mm0.5Mv0.2Q1","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"21","Sim","NCod83HistM.csv-Dm1.5Dv0.2Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1.5Dv0.2Mm0.5Mv0.2Q1","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"22","Sim","NCod83HistM.csv-Dm2Dv0.2Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm2Dv0.2Mm0.5Mv0.2Q1","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"23","Sim","NCod83HistM.csv-Dm2Dv0.2Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm2Dv0.2Mm0.5Mv0.2Q1","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"24","Sim","NCod83HistM.csv-Dm2Dv0.2Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm2Dv0.2Mm0.5Mv0.2Q1","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"25","Sim","NCod83HistM.csv-Dm0.5Dv0.3Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm0.5Dv0.3Mm0.5Mv0.2Q1","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"26","Sim","NCod83HistM.csv-Dm0.5Dv0.3Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm0.5Dv0.3Mm0.5Mv0.2Q1","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"27","Sim","NCod83HistM.csv-Dm0.5Dv0.3Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm0.5Dv0.3Mm0.5Mv0.2Q1","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"28","Sim","NCod83HistM.csv-Dm1Dv0.3Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1Dv0.3Mm0.5Mv0.2Q1","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"29","Sim","NCod83HistM.csv-Dm1Dv0.3Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1Dv0.3Mm0.5Mv0.2Q1","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"30","Sim","NCod83HistM.csv-Dm1Dv0.3Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1Dv0.3Mm0.5Mv0.2Q1","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"31","Sim","NCod83HistM.csv-Dm1.5Dv0.3Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1.5Dv0.3Mm0.5Mv0.2Q1","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"32","Sim","NCod83HistM.csv-Dm1.5Dv0.3Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1.5Dv0.3Mm0.5Mv0.2Q1","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"33","Sim","NCod83HistM.csv-Dm1.5Dv0.3Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1.5Dv0.3Mm0.5Mv0.2Q1","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"34","Sim","NCod83HistM.csv-Dm2Dv0.3Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm2Dv0.3Mm0.5Mv0.2Q1","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"35","Sim","NCod83HistM.csv-Dm2Dv0.3Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm2Dv0.3Mm0.5Mv0.2Q1","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"36","Sim","NCod83HistM.csv-Dm2Dv0.3Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm2Dv0.3Mm0.5Mv0.2Q1","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"37","Sim","NCod83HistM.csv-Dm0.5Dv0.4Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm0.5Dv0.4Mm0.5Mv0.2Q1","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"38","Sim","NCod83HistM.csv-Dm0.5Dv0.4Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm0.5Dv0.4Mm0.5Mv0.2Q1","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"39","Sim","NCod83HistM.csv-Dm0.5Dv0.4Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm0.5Dv0.4Mm0.5Mv0.2Q1","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"40","Sim","NCod83HistM.csv-Dm1Dv0.4Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1Dv0.4Mm0.5Mv0.2Q1","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"41","Sim","NCod83HistM.csv-Dm1Dv0.4Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1Dv0.4Mm0.5Mv0.2Q1","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"42","Sim","NCod83HistM.csv-Dm1Dv0.4Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1Dv0.4Mm0.5Mv0.2Q1","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"43","Sim","NCod83HistM.csv-Dm1.5Dv0.4Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1.5Dv0.4Mm0.5Mv0.2Q1","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"44","Sim","NCod83HistM.csv-Dm1.5Dv0.4Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1.5Dv0.4Mm0.5Mv0.2Q1","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"45","Sim","NCod83HistM.csv-Dm1.5Dv0.4Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1.5Dv0.4Mm0.5Mv0.2Q1","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"46","Sim","NCod83HistM.csv-Dm2Dv0.4Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm2Dv0.4Mm0.5Mv0.2Q1","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"47","Sim","NCod83HistM.csv-Dm2Dv0.4Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm2Dv0.4Mm0.5Mv0.2Q1","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"48","Sim","NCod83HistM.csv-Dm2Dv0.4Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm2Dv0.4Mm0.5Mv0.2Q1","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"49","Sim","NCod83HistM.csv-Dm0.5Dv0.5Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm0.5Dv0.5Mm0.5Mv0.2Q1","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"50","Sim","NCod83HistM.csv-Dm0.5Dv0.5Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm0.5Dv0.5Mm0.5Mv0.2Q1","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"51","Sim","NCod83HistM.csv-Dm0.5Dv0.5Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm0.5Dv0.5Mm0.5Mv0.2Q1","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"52","Sim","NCod83HistM.csv-Dm1Dv0.5Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1Dv0.5Mm0.5Mv0.2Q1","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"53","Sim","NCod83HistM.csv-Dm1Dv0.5Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1Dv0.5Mm0.5Mv0.2Q1","Medium",40,46,1.85762542397194e-09,4.79419559266644e-10,1.30563783626364e-08,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,3.45753464247204e-10,5.7904180792266e-11,8.57122298703251e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"54","Sim","NCod83HistM.csv-Dm1Dv0.5Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1Dv0.5Mm0.5Mv0.2Q1","Long",47,52,1.57815892796502e-10,1.44607374068888e-11,4.41677841123967e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,7.07037548567124e-11,3.07588449452813e-12,1.73555916372245e-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
"55","Sim","NCod83HistM.csv-Dm1.5Dv0.5Mm0.5Mv0.2Q1","NCod83HistM.csv","Dm1.5Dv0.5Mm0.5Mv0.2Q1","Short",33,39,2.63587073640466e-08,1.71732264220665e-08,3.25485526094213e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,8.93718586285215e-09,1.86570216757098e-09,2.74992297959771e-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA
